intercept,sample_size,c_number,cov_mat,diag_cov,marginal_standardization_estimate,marginal_standardization_SE,ip_weighting_estimate,ip_weighting_robust_SE,ip_weighting_boot_SE
-5,1000,10,0,1,0.6795693693396966,0.6308834720388596,1.122194522048173,0.4439645138977442,0.47583540566091426
-5,1000,10,0,1,0.31429179379654,0.5921663031812522,0.7435519415551639,0.37966309782663155,0.41409468613006184
-5,1000,10,0,1,0.6252925330172279,0.5254986288293272,0.8099690717339953,0.3741083506877683,0.405032930583488
-5,1000,10,0,1,0.5796289929276393,0.653634718860137,1.0250849029269071,0.40612701259063144,0.43260971669534315
-5,1000,10,0,1,0.44234635183439114,0.6555536515845448,0.7380097580354108,0.40857653751668066,0.500577168309249
-5,1000,10,0,1,0.2887629828086921,0.5500594397351417,0.8137652793709598,0.37727858398303443,0.4197209962158272
-5,1000,10,0,1,0.3092296287525932,0.49630903066942517,0.5416208498143285,0.3280164773999388,0.33245999367177015
-5,1000,10,0,1,0.9219173083379228,0.6273021959347864,1.1494898544842658,0.4418882355771364,0.5020679033550558
-5,1000,10,0,1,-0.13231775555585668,0.40066428745702526,0.4232060891381441,0.36752121126685694,0.3846010706316657
-5,1000,10,0,1,0.8393584897508856,0.9902420258719045,1.1256025083246086,0.4403365302391714,0.976020155543762
-5,1000,10,0,1,1.2643550326247412,1.4317638389744032,1.611542368023282,0.500406606654803,1.424243764483634
-5,1000,10,0,1,0.04095870075442433,0.47190524610691514,0.5612596460487546,0.3608187761308711,0.3830214811535907
-5,1000,10,0,1,0.4797053708821806,1.1238954988216538,1.0043942132854524,0.43782422385047404,0.9413712649082027
-5,1000,10,0,1,1.1170315818833578,1.244589854417055,1.594969827598043,0.5265637187389722,1.4652924033928534
-5,1000,10,0,1,0.3387751537576451,0.6327516845285298,0.7873156503827909,0.3967528200987236,0.4155453527898761
-5,1000,10,0,1,1.784425343689492,3.78098163343348,2.0674814691381025,0.6281617120686547,3.768133277744091
-5,1000,10,0,1,1.0996319602882396,2.4533397637489482,1.5269543735184339,0.5262068682526255,2.3392303615231036
-5,1000,10,0,1,0.8618451123733084,1.0643112198887128,1.2102691342508207,0.4726766186926224,0.9707306580199405
-5,1000,10,0,1,0.1341778617129919,0.7509482768183189,0.3894124839671567,0.38821454718003184,0.41004926330505365
-5,1000,10,0,1,0.7946637938350725,0.6749617815579038,1.1051248756312106,0.4096883608375311,0.4674696284041608
-5,1000,10,0,1,0.15308082574247714,0.7574125024927246,0.6489049888676716,0.43548953862774864,0.5589857659376825
-5,1000,10,0,1,0.7690007267821383,0.6581207750903137,0.9154792548045397,0.4369106729129172,0.450870430719887
-5,1000,10,0,1,0.3391062415799112,0.40110783717178605,0.3293146277040327,0.3215073006309926,0.32477616329462994
-5,1000,10,0,1,0.5415970201970739,0.48918447062226117,1.2111123706682265,0.38536703598409794,0.3854382924604041
-5,1000,10,0,1,0.8633892293851276,4.481387221404674,1.9093047367728202,0.6261812675953592,3.298383758176564
-5,1000,10,0,1,0.6425976875854457,0.6442389364837632,0.958183246044402,0.39052505755880007,0.42071411179206997
-5,1000,10,0,1,0.4333816753166096,0.4771818883501396,0.9596350434434908,0.43540773187456866,0.518238555972275
-5,1000,10,0,1,0.4852555825090579,0.49550321073403,1.1762244841907483,0.4217619527676066,0.471258996523495
-5,1000,10,0,1,0.3410278257855411,0.4540705603947004,0.8714009348488546,0.3791877637335423,0.3951863708688011
-5,1000,10,0,1,0.27394106981503835,0.4663954996585616,0.5895490480805371,0.37456596819435184,0.3750881858216281
-5,1000,10,0,1,0.8356779729993342,0.7427517638393111,1.2745882715736967,0.4655965854430101,0.5344069301356307
-5,1000,10,0,1,0.34363905529262273,0.603032884599851,0.47996988090700227,0.3421690976051491,0.3738173689732964
-5,1000,10,0,1,0.2144493861143607,0.5058080050504061,0.4532553929969699,0.35418660559444637,0.38082276514268454
-5,1000,10,0,1,0.9014162221890865,3.009005379069303,1.7421016736696624,0.5349902538650989,2.726538407853085
-5,1000,10,0,1,0.5312275123887656,0.7568798216162893,0.8744933487109133,0.41520773169415726,0.4679899889554403
-5,1000,10,0,1,0.38698161441382123,0.37528077771462304,1.0060834132968162,0.3738501826034216,0.4082779106618333
-5,1000,10,0,1,0.7919834259013822,0.5927413685713904,0.9267024937983454,0.427934985046938,0.5013734173321791
-5,1000,10,0,1,0.4382696805282934,0.44823442428308763,0.8339491831319586,0.3710978585589999,0.4069211383046539
-5,1000,10,0,1,0.26836289153708937,0.4720335229721323,0.5091272784328167,0.3235568596230271,0.3386603054938676
-5,1000,10,0,1,0.7262785589850634,0.9162139398013788,1.1627011687255688,0.42065481260008614,0.8928721734579904
-5,1000,10,0,1,0.7696894658032142,1.0270779896622868,1.1962811028008384,0.45847790696942675,0.9055412433570917
-5,1000,10,0,1,0.3698968508305026,0.5757129298777652,0.5083768983955174,0.3715860816521106,0.3998713573974636
-5,1000,10,0,1,-0.21201830182684148,0.5758342045619055,0.4716210056622059,0.3801721102612987,0.4087612089231822
-5,1000,10,0,1,0.5391696053513241,1.5988387825904677,1.1665111842189737,0.5222507955604992,1.992051629919847
-5,1000,10,0,1,-0.17314507000829166,0.5946088039129145,0.13240439239541066,0.353991515801819,0.3662027757924512
-5,1000,10,0,1,0.6710672209734883,0.5380545602646587,1.1986400914356905,0.4463656017096824,0.5551493292857853
-5,1000,10,0,1,0.3767674927321136,0.544357478049602,0.6512783134661684,0.38634325852246726,0.38584647294752333
-5,1000,10,0,1,0.7667623596785735,0.5512789978171484,1.0261940916731551,0.3704197681331757,0.39969306570511043
-5,1000,10,0,1,0.1628955677959662,0.6304933050781748,0.5628495545028622,0.3966659934645265,0.4365837237189033
-5,1000,10,0,1,0.10320109030573027,0.6135883167749048,0.7911494319554251,0.3793164264948904,0.39931248611262044
-5,1000,10,0,1,0.5770714932875163,0.42166086567836186,1.2080545390994717,0.4579630979312322,0.46682217306163853
-5,1000,10,0,1,0.6408077092744231,0.8379530732312539,1.2029621818317546,0.39941666462487385,0.8838666050692713
-5,1000,10,0,1,0.27104643658725985,0.7551759437226461,0.8277685899375332,0.4069313398122948,0.45838156396311613
-5,1000,10,0,1,0.5497907712376755,0.49004864193277786,0.8656789221524522,0.3484027616135408,0.36176225991383393
-5,1000,10,0,1,0.2491924525433119,0.48394645278191817,1.0317871702034254,0.398228179131839,0.41536008325223317
-5,1000,10,0,1,0.46214610469911854,0.5439283640055386,0.7172153884969298,0.38154100503977995,0.4143343949061697
-5,1000,10,0,1,0.6140206322167155,0.8861514830048896,1.1253977068618954,0.44287534666817185,0.9580404882599071
-5,1000,10,0,1,0.7257765726858512,1.2891065631113126,1.1735139801080958,0.4590043983532776,0.9285199928262652
-5,1000,10,0,1,0.7976863197990924,0.4873587069296045,1.3298660298484146,0.4063548247328993,0.47065081998392094
-5,1000,10,0,1,0.6429071232779617,0.8513132465119387,0.8235620989106143,0.3956347713302023,0.47248966095698536
-5,1000,10,0,1,0.5660406569003845,0.797882589078465,0.8414435798198331,0.43055994232167993,0.4466688373834923
-5,1000,10,0,1,0.675975849019751,0.4177932946387567,1.4808514600225389,0.4320159808416698,0.5029077433718676
-5,1000,10,0,1,0.8790546476195454,0.5476111529424565,1.4278751192599088,0.4264683900926813,0.45968613684847476
-5,1000,10,0,1,0.9043134070266057,1.4848205858411194,1.7639169991554076,0.4862198634849039,1.6081549303991534
-5,1000,10,0,1,0.6000818430733006,0.5359630437769961,0.9754529826947861,0.37319525125918823,0.4210165807299378
-5,1000,10,0,1,0.15285808492831301,0.640440998625932,0.3192521188366593,0.3540614597399503,0.36885292127200925
-5,1000,10,0,1,0.30875483643668317,0.5616657450877012,0.5611795015662724,0.3851449464281012,0.4397427314654155
-5,1000,10,0,1,0.49492912511862924,0.5768544983138804,0.8246772191534457,0.440894470400687,0.45945956505891206
-5,1000,10,0,1,0.02052794318529446,0.5495453368517942,0.23055182713707154,0.3914856027981771,0.40514511085474036
-5,1000,10,0,1,0.27421474913025984,0.573766861265509,0.7519079956654364,0.35324535592174355,0.3890914921615469
-5,1000,10,0,1,0.14863443027888096,0.5309184971311169,0.5315334760948456,0.36469591934012685,0.3739337847860406
-5,1000,10,0,1,0.7034263864939843,1.0231174196371893,0.7440425081248349,0.42400516585034714,0.46967882948549944
-5,1000,10,0,1,0.33440182242774724,0.5032654190955828,0.6345689172698082,0.3858379304920599,0.35354087730997197
-5,1000,10,0,1,0.6892125870896416,0.8474089827901247,1.2335963599489008,0.45706717208808734,0.953187193584294
-5,1000,10,0,1,0.7251965006244784,1.0824038682289108,1.3586033581513153,0.46515199415642816,0.901912327571149
-5,1000,10,0,1,0.6624351586936037,1.1145086079637843,1.2729437232792575,0.45410610196891843,0.8971088598300491
-5,1000,10,0,1,1.0175310389622227,2.0482939891225898,1.2686185649811725,0.5025867865522187,1.990107243706596
-5,1000,10,0,1,0.46959648554955324,0.520465497194298,0.7704305098962463,0.3902545652375055,0.43501932974079577
-5,1000,10,0,1,0.4307969317217945,0.44793889126259145,0.6837367509992106,0.3684795601020459,0.3641065105647682
-5,1000,10,0,1,0.7917654407547777,1.2792328119430414,1.2267555297088841,0.4393759052160131,1.4338508134356354
-5,1000,10,0,1,1.4003439822551418,2.0846684272404405,1.4966310684563924,0.5070879263161697,2.085823475079139
-5,1000,10,0,1,0.34520104374927973,2.50005430944381,1.2028966577808644,0.5840631888086437,2.096605121927682
-5,1000,10,0,1,0.5488966189804594,0.5977426268311394,0.6954426703009458,0.38155662793210615,0.4045775713990767
-5,1000,10,0,1,0.09422986472432193,0.5184265326119072,0.32074002941087865,0.3461627176101202,0.34965983384011734
-5,1000,10,0,1,0.7849972095071934,0.6582632354228168,1.2545473790728348,0.432883824102791,0.5019951275168378
-5,1000,10,0,1,0.7445984677845926,0.7219455253837435,1.3796800487342544,0.4893545591003725,0.9298847622670425
-5,1000,10,0,1,1.7427467942789459,3.011521330379898,2.142760447434431,0.6503630159950791,3.037780593575959
-5,1000,10,0,1,-0.1322372249547097,0.39504335162738585,0.02936070809527249,0.30911490279729376,0.30568198590549595
-5,1000,10,0,1,-0.13821815109114033,0.41162155804452144,0.1183283998434477,0.3248959502864114,0.31653218265510896
-5,1000,10,0,1,1.0571935873831735,2.2685072374076465,1.26633532515098,0.5361911219941995,2.108405625891811
-5,1000,10,0,1,0.4588048792901992,0.7876001967887153,1.233745493487572,0.48088503491859086,0.5339913408511114
-5,1000,10,0,1,0.4135926834124586,1.6337506321373096,0.996660103173893,0.4889516673035138,0.9565954802460481
-5,1000,10,0,1,1.5052451681058507,5.507580900745798,2.241338465982741,0.7769158276002138,5.76592715590103
-5,1000,10,0,1,0.5504119394397676,0.73286947804745,0.931924767730993,0.4568184313716537,0.5328301315656888
-5,1000,10,0,1,0.7792617152925643,1.1248405430002635,1.1218691283922344,0.44869858862157436,0.5698955963089786
-5,1000,10,0,1,1.1052980540498176,0.5668165742579813,1.2111090486537701,0.4196065066078634,0.4356904290916962
-5,1000,10,0,1,0.47429728277168487,0.547575581490535,0.8216870946509727,0.38629472591243313,0.4422312094812716
-5,1000,10,0,1,-0.04255442820371688,0.3945972134085467,0.5222646113878235,0.3423122655158858,0.3762126959199356
-5,1000,10,0,1,0.5149653220854693,0.5478956898689528,0.9057925237459872,0.39661880450126025,0.40659817663260767
-5,1000,10,0,1,0.41825465310860455,0.5013521922344703,1.071900116135245,0.4365442739941988,0.42765414099920473
-5,1000,10,0,1,0.44673546138798526,0.5238800148470132,0.9970231150363659,0.417744995199812,0.4246648841829099
-5,1000,10,0,1,0.47059150464950406,0.4526991453856638,0.8858242362399846,0.39368631378763097,0.39140123709790725
-5,1000,10,0,1,0.5461785450262628,0.7960546942450712,1.2141167526677112,0.45766123619451415,1.2139109696932588
-5,1000,10,0,1,0.4449740901909027,0.4910497432022272,0.8538654411469064,0.3905640614556446,0.40608602440927927
-5,1000,10,0,1,0.8605450225794653,0.6289479016471211,1.2389572503444273,0.41658099419960165,0.45521016053609686
-5,1000,10,0,1,0.4957186225385148,0.5236621094175083,1.0315340673220454,0.42445528553552847,0.5062153639029788
-5,1000,10,0,1,1.1943174676617294,1.3181800572311975,1.6192131519833064,0.5563861325499991,0.9672419048822131
-5,1000,10,0,1,0.8205174601996983,1.3525161094572258,1.0149986012381156,0.4945950750323494,1.1939886417073653
-5,1000,10,0,1,0.6292113342674567,0.5647794539168403,1.1995577280003238,0.4176585673891654,0.4974259695607743
-5,1000,10,0,1,0.40097246091068217,0.5939038834524389,0.5376725080314999,0.36115325894268335,0.3888479796294712
-5,1000,10,0,1,1.2583971992319456,2.349873566158037,1.7768339883424424,0.5774351352160747,2.0622550564108355
-5,1000,10,0,1,0.4868876549560726,0.7117432490097462,0.66008935197081,0.4083692292638897,0.4751300454209793
-5,1000,10,0,1,0.27205127296008763,0.557767878620307,0.8608025051951688,0.3948618242908263,0.4136823605749532
-5,1000,10,0,1,0.45902663060647975,0.6375530851296853,0.8920679612212207,0.412965122715705,0.40605431685808774
-5,1000,10,0,1,0.45635732350980784,0.8291286389334037,0.6465360863348258,0.3907533027215216,0.4354919102158063
-5,1000,10,0,1,-0.1644087818229947,0.5069535209673391,-0.029548986884466017,0.3293169899639115,0.31485333160992796
-5,1000,10,0,1,1.0192093490558132,2.1549093590206505,1.5068513254617926,0.509290026860636,1.7991722684957496
-5,1000,10,0,1,0.49036246890615837,0.4828092306082143,0.8268176942451662,0.3778305162880339,0.40035042961169814
-5,1000,10,0,1,0.32293331789141183,0.7901394289189814,0.8589550667475905,0.42295373627962685,0.4580345616753081
-5,1000,10,0,1,0.8103538837769042,0.49967932754364125,1.3499556286264622,0.4423982825865925,0.4975018203640434
-5,1000,10,0,1,0.22874729692464307,0.9712124124886313,0.6579374695857299,0.3926478695926154,0.9279242512533281
-5,1000,10,0,1,0.2155602220170985,0.5600846158173745,0.39570697032710644,0.3524460437748317,0.37741307750245834
-5,1000,10,0,1,0.43101749358006475,0.6176591519220922,0.9633146715337957,0.4070884905185844,0.4546070778179508
-5,1000,10,0,1,0.6689019607257097,0.5054266743040701,0.86604758383656,0.3684792141009465,0.38099096482657985
-5,1000,10,0,1,0.6296803807185808,0.7458676052629977,1.2638112001777504,0.43097171950286534,0.4630577512131179
-5,1000,10,0,1,0.5796781447458782,0.5242353339079643,1.0670201653421576,0.37133991149742573,0.3871715020262635
-5,1000,10,0,1,1.005916836637703,0.7080750299302491,1.1833905961194293,0.44590885209991377,0.47346625071364495
-5,1000,10,0,1,0.33635671137418216,0.41158511348486515,0.5095657425191671,0.34245931294068643,0.36739821465385547
-5,1000,10,0,1,0.40206331222333874,0.6533332817016809,0.6389404445591319,0.4219746263037223,0.4517223724024231
-5,1000,10,0,1,0.5258838411778077,0.7269816515810356,0.9792294871996923,0.4546096921067584,0.5673737288850819
-5,1000,10,0,1,0.22338830623450567,0.4279622276936778,0.6284608287209907,0.3376167669965739,0.35102650251412404
-5,1000,10,0,1,0.23223277646888085,0.5961220043890375,0.5371269783333291,0.35171229193870607,0.39352523939659373
-5,1000,10,0,1,0.5321655100961697,1.4272956904378205,0.9022804200278278,0.4667547555800376,1.2364491661707455
-5,1000,10,0,1,0.36490210750369173,0.6326110787104063,0.8107150671130519,0.3663861289647978,0.3873080902932778
-5,1000,10,0,1,1.1073743273845635,1.0408360283038784,1.2034806862801395,0.44302456581650157,0.8999950159939719
-5,1000,10,0,1,0.7002824095978101,0.6496063293907703,1.0169584713868318,0.41914056502047486,0.4438394423295358
-5,1000,10,0,1,0.2986441537373515,2.2017465079973384,1.0863576922485878,0.5544694766749224,1.9968289670830668
-5,1000,10,0,1,0.31612873425937105,0.43873054311421805,1.0199718520751497,0.38052005509132775,0.40117062302713014
-5,1000,10,0,1,0.2912997131816396,0.5575378873076783,0.7022912498870787,0.4047487719468967,0.42266078961454845
-5,1000,10,0,1,0.5254210496217426,0.5914321359459352,0.6945570649583332,0.36750617349873443,0.4015256350640267
-5,1000,10,0,1,0.19520458051757103,0.4260574831735915,0.39781911268737974,0.34855407409209793,0.34025441787880567
-5,1000,10,0,1,1.0022943341498756,4.1342833203738,1.6969297013347198,0.6366250223500162,3.4515210684744915
-5,1000,10,0,1,0.017072581499660146,0.623732830160724,0.4235816786422744,0.35662398023003955,0.38133473250980043
-5,1000,10,0,1,1.319475202133327,2.246943639578164,1.7343684637940486,0.5774378241515619,2.106446273900377
-5,1000,10,0,1,1.1507498336880029,2.662356883960423,2.193203243725482,0.5742303485679383,2.3670086298374264
-5,1000,10,0,1,0.9123070131746857,0.6076084006668833,1.1769913597901798,0.4328544284685945,0.49364581025957216
-5,1000,10,0,1,0.5516902120475421,0.6310779452583865,0.6918277202044646,0.4186871083391237,0.4624347803170071
-5,1000,10,0,1,0.40417560015652937,0.4738136489342419,0.6146111735960363,0.3234653608184933,0.35312798683953145
-5,1000,10,0,1,0.1324749464477885,0.7256166964459805,0.8356482737032553,0.40857302086977443,0.4005731679628485
-5,1000,10,0,1,0.6395067156931418,1.1303819301507727,1.3895215077298297,0.4579785724243889,0.8887815128977778
-5,1000,10,0,1,1.024530938018158,2.085813886197288,1.2640315305805239,0.5402552468514286,2.370519121971043
-5,1000,10,0,1,0.5873644294076225,0.5066658408411195,0.9605161221004087,0.3533410762617953,0.3971830704016345
-5,1000,10,0,1,1.2849329184383325,1.352918064468841,1.7231421469707762,0.5425461776000254,1.6214550059098882
-5,1000,10,0,1,-0.007755615195307375,0.7084600390391168,0.6364979688861576,0.4099739789981046,0.4622052085591769
-5,1000,10,0,1,1.0428859584456196,1.4323414507609034,1.630752179924254,0.5176310766460739,1.4093327081590616
-5,1000,10,0,1,0.14297197420141314,1.0358758366925038,0.5446890669634005,0.4451687922884101,0.9518156177672225
-5,1000,10,0,1,0.48590345325190726,0.6073465108441201,0.7201421060490573,0.3556177126140738,0.36210343692282465
-5,1000,10,0,1,0.5263737496650027,0.7015189788401203,1.1218131148146508,0.4255213143004659,0.9176181329885211
-5,1000,10,0,1,0.790523452798351,1.9808222270959375,1.2898253130789195,0.559894290157649,2.1148940474522107
-5,1000,10,0,1,0.08154918487441336,0.5221605443140339,0.7458440698646335,0.401280919387553,0.433260189879976
-5,1000,10,0,1,0.05073411472485602,0.34759209741186975,0.3931345120457311,0.30020850232651325,0.28621395264504035
-5,1000,10,0,1,0.4519061257558059,1.103258894600739,1.3601694835521396,0.476669821022756,0.9053775486528024
-5,1000,10,0,1,0.36281550350316216,0.48066704786301856,0.8921315817287835,0.36937542447856914,0.40769140771742757
-5,1000,10,0,1,0.20042084654481357,0.5552758700095602,0.6907945477499053,0.3630936308262882,0.38281632325565645
-5,1000,10,0,1,0.4469276781773115,0.9104535321708592,0.7755398429146431,0.39846173176102856,0.4580917288491002
-5,1000,10,0,1,1.3225384600085064,6.159664892818942,2.3944677797426794,0.7389678270630617,5.964974614157721
-5,1000,10,0,1,0.6005359850860015,0.5913815344712079,0.9814383688148633,0.3899024802687013,0.43053200175107903
-5,1000,10,0,1,0.6650843971879105,0.4732343912842132,1.128969282467454,0.37649387116805694,0.3944104957641009
-5,1000,10,0,1,1.0497653549962045,1.8745785277974345,1.7483887848473143,0.5818065454186894,2.3154346234919134
-5,1000,10,0,1,0.6997088061054398,0.5288229893694778,0.9101236764885089,0.35074613462361837,0.3640516602463451
-5,1000,10,0,1,0.7040816935407255,2.1411269761372043,1.2227098540018133,0.505275163742572,2.1297911569969705
-5,1000,10,0,1,0.5048607662674569,0.57312520814055,0.7791482594870343,0.39551190045186696,0.42585462397384655
-5,1000,10,0,1,0.4784739358626697,0.5244855940191917,0.6997370866998865,0.35266580437747225,0.35975742054432874
-5,1000,10,0,1,0.5651336930822711,1.0515126811271087,1.0695918485785765,0.44531821816602984,0.9138085581133154
-5,1000,10,0,1,1.0870711257849337,1.8888045775939666,1.6837467365978775,0.5266637956289102,1.7709444122402342
-5,1000,10,0,1,0.15877824762966344,0.4987720474140334,0.5001427075190377,0.3397388565994216,0.3264007432408614
-5,1000,10,0,1,0.07344711863178763,0.4962391692120585,0.46078380220501663,0.3362518044691445,0.3716518537025468
-5,1000,10,0,1,0.9657026646030814,1.857944186307878,1.1813281856803293,0.46153399933813993,1.6461220033664128
-5,1000,10,0,1,0.5848442406615294,0.46255463619455944,0.8909754348037034,0.36087856938659457,0.3623995524056364
-5,1000,10,0,1,0.6913340219509078,4.688251804536212,2.0291035012980867,0.6742314493302578,4.060545814688667
-5,1000,10,0,1,0.23431519622167152,0.6470839321409226,0.535213962624994,0.3852634773723437,0.40198331185560165
-5,1000,10,0,1,0.4085327816346726,0.7779027408524032,0.8966500830428459,0.40495120739559853,0.4432525344851171
-5,1000,10,0,1,0.8069341440468376,1.2244242961277327,1.1445893632872193,0.4594575093789935,1.2186438729393236
-5,1000,10,0,1,0.47936722596454046,0.6343116485107432,0.9501371629038224,0.38364273452713976,0.43908740246111494
-5,1000,10,0,1,0.38261278577220775,0.5944268866022426,0.3466613952337166,0.3722921871116003,0.3893606773588276
-5,1000,10,0,1,0.4174226770119513,0.536835693604122,0.8582310910033645,0.3739484050552624,0.3855046801328633
-5,1000,10,0,1,0.4735480377095027,1.3908444691029558,1.135170389454786,0.48162639983033073,0.9487930255830447
-5,1000,10,0,1,0.719673191428839,1.177969908274379,1.37553878647174,0.47468101323677186,1.2333866391000277
-5,1000,10,0,1,0.37982354196954965,0.7328040805646658,0.5474975196898906,0.421406539467775,0.4737500256995025
-5,1000,10,0,1,0.40854989831544697,0.5142437727910639,0.9442973949214846,0.40221534836776424,0.40732709369357
-5,1000,10,0,1,0.7892150170880392,0.685823081380289,0.8817743124920789,0.4002866946815557,0.4470244433646374
-5,1000,10,0,1,-0.06113170476950871,0.4082247641696672,0.28943060067034165,0.3613767969890981,0.422052324465553
-5,1000,10,0,1,0.8553299844183364,0.5638983815434206,1.655079505127687,0.47094351699278797,0.49592735328325316
-5,1000,10,0,1,0.7922978004655977,1.119895514201387,1.1346729919924063,0.45289910295451413,0.9261956467263487
-5,1000,10,0,1,0.9038256665797472,1.437348048994207,1.3045273887485755,0.45662062499656936,1.2122029550374676
-5,1000,10,0,1,0.056982712830152646,0.553450444679235,0.18770350767584534,0.34370528411966067,0.35033360560658827
-5,1000,10,0,1,1.1276581709668543,0.7592450128927984,1.2890292617626256,0.46829930729057184,0.5421388847379092
-5,1000,10,0,1,0.7145446244549138,0.563957492167786,1.0385488233069016,0.3650170671849355,0.3994342128947648
-5,1000,10,0,1,1.7312051275254168,5.538760429265337,2.384926987699594,0.7970796198542878,5.608278674672228
-5,1000,10,0,1,0.12530097293658962,0.40716350556577213,0.6544116788416868,0.3290576867575036,0.37591545376397406
-5,1000,10,0,1,0.573431549197985,0.7118073928833966,1.1565240197320328,0.46413622199660975,0.5414029730909599
-5,1000,10,0,1,0.2110100658528467,0.4913483916486604,0.711257101960982,0.36356438002130714,0.4038741552089471
-5,1000,10,0,1,0.38997722779869304,0.40638015599751504,0.7690173297151515,0.382176406092793,0.4306539719613072
-5,1000,10,0,1,0.4963005580921018,0.7097732455823508,0.958489122168894,0.39673690385139576,0.4241805666039986
-5,1000,10,0,1,1.6197886828207637,6.127494132157956,2.271153524854312,0.8187230776819606,5.618415296296839
-5,1000,10,0,1,0.6711712762651999,1.3009978000864815,1.1343509227075113,0.4133929112173157,1.1961419552028956
-5,1000,10,0,1,0.0643302034505785,0.752943676743867,0.6792149376921228,0.3987725903031162,0.44143719547892646
-5,1000,10,0,1,0.38291313330986204,0.5851822601824851,0.9930338225086881,0.4151950056022848,0.5040005676127368
-5,1000,10,0,1,0.21084512827861862,0.6317428648306709,0.5984086520080766,0.38818798192655374,0.4247714069615882
-5,1000,10,0,1,0.563457310614176,0.5864562297671431,1.0168850734596087,0.4082959337814922,0.44961092038540357
-5,1000,10,0,1,0.809049015069324,2.1487526954954275,1.482332036792787,0.5108560593518313,1.979281815139857
-5,1000,10,0,1,0.953265753767555,0.829914584297038,1.3312015246781195,0.46191733597111106,0.5529561847109142
