intercept,sample_size,c_number,cov_mat,diag_cov,marginal_standardization_estimate,marginal_standardization_SE,ip_weighting_estimate,ip_weighting_robust_SE,ip_weighting_boot_SE
-2,1000,25,0,1,0.21546407277013094,0.10388300174310601,0.42735664572935206,0.2202259866636406,0.16742531855413095
-2,1000,25,0,1,0.09470346970912814,0.09336343006203562,0.12821518156526937,0.2033197397905792,0.147352676497535
-2,1000,25,0,1,0.44334525424109805,0.10177770126307382,0.6207275915086098,0.22511744796255861,0.18677153357868412
-2,1000,25,0,1,0.11306007119928987,0.08965249032903362,0.1904709556510377,0.20899885474613392,0.16433253644808674
-2,1000,25,0,1,0.22300162895379505,0.10107173948566199,0.26046782489493436,0.23240837520000202,0.20080831251993594
-2,1000,25,0,1,0.3511840986710381,0.10719384198592218,0.6188401799578358,0.23359090945860797,0.20446140457701975
-2,1000,25,0,1,0.2818308388052627,0.09471925666387579,0.4019229479613715,0.21256544535959704,0.1417992478108469
-2,1000,25,0,1,0.20489180247508434,0.09006152060616371,0.34313198598099576,0.20918129435251634,0.14960364283873354
-2,1000,25,0,1,0.4491563063745239,0.10909054661045976,0.6826089468815006,0.2167495017926711,0.16914843432985904
-2,1000,25,0,1,0.4719253136378588,0.10560779192258513,0.5137437327357974,0.2244276198138379,0.15585259261614512
-2,1000,25,0,1,0.18773961947453394,0.08617095488658193,0.49594551665338843,0.18996906916426498,0.13502228750577497
-2,1000,25,0,1,0.30876168688196454,0.10367833251995758,0.6899003271026078,0.21514725875840435,0.18167531032430817
-2,1000,25,0,1,0.05534484471402658,0.09124738929992585,0.27276485990292776,0.217890200372466,0.18802540958826433
-2,1000,25,0,1,0.19574348018274093,0.10218752683259649,0.6324720612062136,0.21566449074713565,0.19335115302003936
-2,1000,25,0,1,0.3071382386486782,0.10512792512231292,0.5501489216980603,0.20673523335866165,0.1594169610645214
-2,1000,25,0,1,0.2847669874637826,0.10471998656921026,0.5577436911661658,0.21056796188393517,0.16525488237105704
-2,1000,25,0,1,0.3654268329941013,0.107754708899122,0.5069503770010716,0.21760598448424406,0.17770727199921196
-2,1000,25,0,1,0.2944140808724569,0.09731013778131636,0.3391347370139336,0.23791564410843857,0.17947229448722726
-2,1000,25,0,1,0.22897571720549767,0.09447088644266077,0.3705495617042145,0.20383638036681123,0.15105303485454735
-2,1000,25,0,1,0.21839359352274365,0.10784543069767856,0.37347863515015517,0.19920318911312584,0.15214778791776631
-2,1000,25,0,1,0.29568961536030514,0.10046527732072873,0.4362091737110426,0.19777358260851885,0.1463880734309059
-2,1000,25,0,1,0.340182732912776,0.11302128331842445,0.42374165661160024,0.2137141083610682,0.16843674388510235
-2,1000,25,0,1,0.2464788089060162,0.11384197162361788,0.32164854017730393,0.23836263425241605,0.1711585557284363
-2,1000,25,0,1,0.4367035994739145,0.10887781308418934,0.6846233363526618,0.21233697894329978,0.1760214109726524
-2,1000,25,0,1,0.24208684674309616,0.09449391263976038,0.2979200707490952,0.22326522652519665,0.1627635429416347
-2,1000,25,0,1,0.15623756509879325,0.09846311495398989,0.4628177105360835,0.22157313556429725,0.19791481385459517
-2,1000,25,0,1,0.19132937762196214,0.09829918799111041,0.3777934634701915,0.19284615863808433,0.14847140866309108
-2,1000,25,0,1,0.3459876433388591,0.10411255450437747,0.6858571382912949,0.21701149071718492,0.1976060369360827
-2,1000,25,0,1,0.24215956723028997,0.10228085777779099,0.3977497739661406,0.25439462891053655,0.26784485992074014
-2,1000,25,0,1,0.3521563283790126,0.10059526008020206,0.4311720702632284,0.2004336746835486,0.1537220114655664
-2,1000,25,0,1,0.5236490117486574,0.10815749477781668,0.7626415569610107,0.24671539373565066,0.2038683993488275
-2,1000,25,0,1,0.24986637877574117,0.10160852918999069,0.5204275160642636,0.18975959288193547,0.13509346107966974
-2,1000,25,0,1,0.2597451768470073,0.10421487978249279,0.5106377566021157,0.21976772529602637,0.1718297657952178
-2,1000,25,0,1,0.557073436819752,0.11484425169213476,0.7813411705528495,0.2237640940612302,0.17085960220069513
-2,1000,25,0,1,0.20690198615077862,0.11116451717987136,0.34682765387010406,0.2181136586749962,0.16936376330270353
-2,1000,25,0,1,0.4567388420560925,0.11047264623808033,0.5697772555171486,0.22335556606609244,0.18947344912199987
-2,1000,25,0,1,0.27437876389783633,0.10260743039405332,0.39796255936253194,0.20571733745572013,0.23509782440418692
-2,1000,25,0,1,0.30725094519627066,0.09040751771500191,0.5405764243154311,0.18731687005228434,0.13207107569062218
-2,1000,25,0,1,0.346695325557691,0.09892044576860322,0.6464223793908062,0.21196621110394415,0.17796196773631417
-2,1000,25,0,1,0.08955922158012834,0.09831092083779976,0.2820935853316346,0.19077365097429386,0.13621142878972148
-2,1000,25,0,1,0.5640675001455271,0.12528486186590407,1.065811734414645,0.21299449414795804,0.19926557709766546
-2,1000,25,0,1,0.28650415191729167,0.10147817478163512,0.34214795283804206,0.2097314455084354,0.1577747677135083
-2,1000,25,0,1,0.3454639031886209,0.09632110832305577,0.7280701640128602,0.20337875183645654,0.15874799093708433
-2,1000,25,0,1,0.17174380839752576,0.09633430707569574,0.32938848562213013,0.2127054285649832,0.15229643005612253
-2,1000,25,0,1,0.3759869851827029,0.10874905866889653,0.6649079758122246,0.1927727104280795,0.13702242263855174
-2,1000,25,0,1,0.3681168325068485,0.11024308670635832,0.5747880634829413,0.21720351124034468,0.174247474067183
-2,1000,25,0,1,0.36646294031287996,0.09911675792081015,0.43050532113514495,0.21368463571506574,0.16753658622219103
-2,1000,25,0,1,0.23074142108543122,0.10263778537428943,0.30964186902041335,0.2175648245012407,0.16921053643728254
-2,1000,25,0,1,0.3354120408854864,0.1101020805164462,0.5841396591691514,0.2369211648956067,0.19930725599240856
-2,1000,25,0,1,0.2588044921211842,0.09243056085842177,0.5813591715362064,0.1999617150639806,0.14915880298538145
-2,1000,25,0,1,0.2759239215924775,0.10562200881067225,0.42444503654136706,0.19673865550660408,0.13626869836094047
-2,1000,25,0,1,0.36632010496448103,0.1129013872907892,0.4265445161654693,0.24790071986036885,0.20790213645660277
-2,1000,25,0,1,0.1257513669500384,0.10144946451893463,0.37808080850248105,0.194393145439211,0.14809250124840997
-2,1000,25,0,1,0.2631532266137181,0.10000098191314388,0.36354644458096796,0.19441977992046655,0.15061278901610684
-2,1000,25,0,1,0.2689165118914668,0.09862202023242415,0.5251167165607389,0.20726137449858845,0.15890419889250784
-2,1000,25,0,1,0.3323354448965473,0.10024960381190454,0.5007865265217396,0.21616994265924275,0.15368062158153017
-2,1000,25,0,1,0.2236764816138438,0.10079092372524072,0.4301468334749769,0.20332505578355478,0.16660772967335594
-2,1000,25,0,1,0.30634560108663733,0.11482406771874384,0.1354853435102552,0.23829230526660036,0.18460019823578663
-2,1000,25,0,1,0.10625968118493617,0.08631126096238917,0.44641151085979086,0.1939986066487532,0.16292874476148686
-2,1000,25,0,1,0.28442676512083526,0.10542573619280635,0.6352009172651526,0.20544342113560962,0.16952061002337168
-2,1000,25,0,1,0.4024955584837645,0.11319151945544902,0.5398490512496671,0.27288045662762456,0.2914425959462443
-2,1000,25,0,1,0.19483021553410781,0.09863217740410418,0.34564337813942864,0.1918280865027112,0.13843035816777538
-2,1000,25,0,1,0.10570754276141628,0.08590902407361684,0.14787756666403595,0.22957626584248678,0.1935489599556161
-2,1000,25,0,1,0.18562555422285218,0.09958183663190999,0.428026586076462,0.2037732295997912,0.14864239356750636
-2,1000,25,0,1,0.3271922247756871,0.1090594948514131,0.49686018394960874,0.21608923029432908,0.20107975855344623
-2,1000,25,0,1,0.4971551322614725,0.12217065462284367,0.9186965929186744,0.21760373217871518,0.21768070744682677
-2,1000,25,0,1,0.5647371447418783,0.12163371431492678,0.7941566332213326,0.23009973512906934,0.19867044461699235
-2,1000,25,0,1,0.18177456229273112,0.09787064880701427,0.27426251453669936,0.2379547890023963,0.1781491419371962
-2,1000,25,0,1,0.07684850418301242,0.1013435993406047,0.16298300637587937,0.21457180431765663,0.1670565927041759
-2,1000,25,0,1,0.3798075136555243,0.10090356438310284,0.465131496234783,0.22958469431804207,0.1814215220905529
-2,1000,25,0,1,0.22208963452702718,0.0932915540958264,0.48506571991590736,0.19506740789126997,0.14346889570560495
-2,1000,25,0,1,0.3276114322438198,0.10146523799202257,0.6406081924408723,0.19829306684604725,0.17319659508169
-2,1000,25,0,1,0.19896251592813788,0.09366543635205901,0.5354977186056161,0.1923761002572751,0.1359631289823956
-2,1000,25,0,1,0.2583382243200792,0.10333910553388145,0.29415132070361016,0.24081613703186094,0.20459293598194925
-2,1000,25,0,1,0.31562294149109205,0.10077815292436704,0.657576765130771,0.2001304910089663,0.15594201618508455
-2,1000,25,0,1,0.16510219825191683,0.1106162673612497,0.3202665807141238,0.24589460505874972,0.20486235081673065
-2,1000,25,0,1,0.3680478394858194,0.10753088979155392,0.5037525102549224,0.23630883312317155,0.2321035081090527
-2,1000,25,0,1,0.38616564837787304,0.1086798506990574,0.696094818914097,0.2170479365493161,0.20339961312165653
-2,1000,25,0,1,0.23559080560470355,0.09247073775345876,0.5189798703536956,0.19855644581385606,0.14248781660862436
-2,1000,25,0,1,0.22636905446900377,0.09105078496407881,0.521136604633416,0.20283706211853256,0.18555234365638493
-2,1000,25,0,1,0.11919137496505591,0.09650433381888997,0.32836837543604125,0.20138163182019864,0.16693458458333613
-2,1000,25,0,1,0.24608693713663737,0.10148277592115455,0.3986884719191352,0.19682430867630463,0.1433959493424574
-2,1000,25,0,1,0.21325472910083196,0.099464867788866193,0.3826357612040141,0.20012742471241854,0.14642362247325422
-2,1000,25,0,1,0.3488447114685273,0.10658827344075594,0.5338724024831024,0.20528587573276164,0.18737751411510117
-2,1000,25,0,1,0.2276508342852845,0.11186648948845311,0.42458180753895547,0.23785729227002217,0.23056174604216265
-2,1000,25,0,1,0.5640166227789334,0.11316906872206997,0.8406173934836164,0.22587692120492137,0.19153557231975954
-2,1000,25,0,1,0.2835770942170904,0.09690314011420303,0.4943393758029266,0.1927244104353481,0.1614508454976368
-2,1000,25,0,1,0.45114364962539066,0.11126667575172376,0.7315726393644456,0.21744122731614288,0.18902488596470887
-2,1000,25,0,1,0.1470553927021048,0.10942793079093391,0.3684321132944291,0.23140873407698545,0.2092535610636531
-2,1000,25,0,1,0.3124973621856545,0.1141092616948937,0.5161995773109062,0.20060223414212178,0.1686235553448434
-2,1000,25,0,1,0.2290120654402862,0.10768850375523684,0.39384928113162665,0.21669390653939782,0.18237370049010218
-2,1000,25,0,1,0.2170660748662714,0.10212745542866922,0.2810883866975055,0.22971683776905136,0.19457723243697328
-2,1000,25,0,1,0.33453579154159885,0.10749845321993097,0.7061439675409115,0.22736664389220462,0.18765796045252203
-2,1000,25,0,1,0.302059413290489,0.09958266312100261,0.4055862199915337,0.20744564532440407,0.14290125974740284
-2,1000,25,0,1,0.48046136915789484,0.1063942526991611,0.6939039734091066,0.2143510573107291,0.1631926128012653
-2,1000,25,0,1,0.16787878182911567,0.10041006284715213,0.32412708013110975,0.20128054925881336,0.15411260762125112
-2,1000,25,0,1,0.3369064323778537,0.12139173511562225,0.6524962109509929,0.20688898174446868,0.16920955027316498
-2,1000,25,0,1,0.3795278505717541,0.11076887610506522,0.4995239511614444,0.20666350407001827,0.14909725318255665
-2,1000,25,0,1,0.13724930917746375,0.11009055593993775,0.4407456144881838,0.21330437197593896,0.1914831505300425
-2,1000,25,0,1,0.3374480570677143,0.10231916391671407,0.7262944475603716,0.20162398112087312,0.15942323133029287
-2,1000,25,0,1,0.3156928438209068,0.11186617319065736,0.5630055402984989,0.21259522709269169,0.16956397083128774
-2,1000,25,0,1,0.3627541107114604,0.10454111517215055,0.6716705043708154,0.2028657974369489,0.1710410891848327
-2,1000,25,0,1,0.19735551562587927,0.09813109722729504,0.28870926571422517,0.22633584388429578,0.16518860085678513
-2,1000,25,0,1,0.2073587828448556,0.09352253127278841,0.4090866774884902,0.18515308860504734,0.12276974968018803
-2,1000,25,0,1,0.19389486168684922,0.11307535384126177,0.5695041205465646,0.21228154460681725,0.18812776906773845
-2,1000,25,0,1,0.36069971241123155,0.10432999571751297,0.7871142342065853,0.21321859447365699,0.1994292346438136
-2,1000,25,0,1,0.23365615097748527,0.10692863560880264,0.4672909341290136,0.19207941099367382,0.1462551438623231
-2,1000,25,0,1,0.3258348149327248,0.10802160559028898,0.47357405379754763,0.24685237489843265,0.19796267206998422
-2,1000,25,0,1,0.50647902073738,0.11302891164553076,0.8084910074525208,0.23671475530021913,0.21364246362718942
-2,1000,25,0,1,0.264122804840579,0.10338710104352236,0.6188990454869058,0.20651148191312296,0.16875345275710804
-2,1000,25,0,1,0.36506552157267286,0.11202063964849586,0.4756807530318173,0.20032622016833426,0.17280282674055872
-2,1000,25,0,1,0.261502482455468,0.09645226963641504,0.5284375210287363,0.2035946676933612,0.1925422222279484
-2,1000,25,0,1,0.2426788820764748,0.1022431480386346,0.32575164622297603,0.2141321088873312,0.16987190213168965
-2,1000,25,0,1,0.3561290479010087,0.10952106269951027,0.6290298948442054,0.22377586231310043,0.2056032082319109
-2,1000,25,0,1,0.3270025234021878,0.09467067123593352,0.5579361701666794,0.2284447263435795,0.1728572224547167
-2,1000,25,0,1,0.21505649872802496,0.09912563553146939,0.25310248518271494,0.19910029532895604,0.16305600398500647
-2,1000,25,0,1,0.30648420369845214,0.10174792967712178,0.6010954827996683,0.1963385164338257,0.15089570390703771
-2,1000,25,0,1,0.27178369866763447,0.10195098073283426,0.6073038749739199,0.20067119888578583,0.14478897983621253
-2,1000,25,0,1,0.3004277602151202,0.11022966765088185,0.7661887004943099,0.21078450923574524,0.17335036319006555
-2,1000,25,0,1,0.3382751293426046,0.10058311128559211,0.4869061933189679,0.25723584671010663,0.2829226976923856
-2,1000,25,0,1,0.1916060955457319,0.10270787966526457,0.3560334520824943,0.20824704693849633,0.1638643685267498
-2,1000,25,0,1,0.24453863948846577,0.09854721248854577,0.3959272880926515,0.1945773926219578,0.14076622151659565
-2,1000,25,0,1,0.15844103984242194,0.09588003718442768,0.3044381650152538,0.18540610076767666,0.12354392277576387
-2,1000,25,0,1,0.050587914050734026,0.08576296473024897,0.16535794063505607,0.22209573363679333,0.15050806529330663
-2,1000,25,0,1,0.273453930047973,0.10227715376587196,0.40063580054379894,0.1960377197429699,0.14501172611216576
-2,1000,25,0,1,0.15153339867629526,0.1002225765002988,0.36090259309043554,0.20232432677138235,0.14587787387154
-2,1000,25,0,1,0.4276162859916937,0.11565583999366798,0.6231514497246324,0.22760592303166613,0.1844822739847812
-2,1000,25,0,1,0.27994073301038885,0.10375256178586177,0.5250411718757412,0.1941065534177563,0.14603266047624264
-2,1000,25,0,1,0.2610408294242009,0.1080265480803782,0.48605917557183537,0.20681128105422858,0.19945947738835348
-2,1000,25,0,1,0.3056224648827981,0.10599213702986889,0.6610338952011845,0.23852841021302087,0.18685529387239017
-2,1000,25,0,1,0.37207186993218105,0.09767813785432435,0.5487826284984757,0.22945841832359554,0.23798358994253818
-2,1000,25,0,1,0.26418963370693627,0.10603356234447747,0.46221494520403694,0.22692439465279915,0.16446246044068014
-2,1000,25,0,1,0.32299232696082564,0.10748359871801068,0.5305075707701358,0.20272643295043666,0.19879216260750757
-2,1000,25,0,1,0.17346168448108923,0.10425833926631814,0.5361497146234891,0.19757091462474788,0.1623798538289709
-2,1000,25,0,1,0.31445333452165297,0.09970299464525896,0.5950692505941878,0.21116978831766334,0.16803060310291554
-2,1000,25,0,1,0.5041878745259486,0.11236500633020374,0.91065939791681,0.23104309990247587,0.19109116006272797
-2,1000,25,0,1,0.3584901103416465,0.10673498659243459,0.6009399666950036,0.21442569870510172,0.15208157255475313
-2,1000,25,0,1,0.40830374065936664,0.12982104690841714,0.8761930099543715,0.22824278281635274,0.19277234767773155
-2,1000,25,0,1,0.2721479508060301,0.10943701852024017,0.5297675872262739,0.217683414019506,0.19869869943664664
-2,1000,25,0,1,0.23551596999543814,0.10458446483664122,0.4639600915375217,0.20227119436157073,0.16037326958912257
-2,1000,25,0,1,0.3456880021128305,0.10930808200875493,0.5850139969185656,0.21163534322418945,0.167862571769892
-2,1000,25,0,1,0.3730729634739984,0.10054171104076765,0.43242762714527916,0.20420405693737248,0.14842027738622712
-2,1000,25,0,1,0.25648208767129843,0.0957662441467486,0.523247545479315,0.22242415852100617,0.16828731902874325
-2,1000,25,0,1,0.2873915132888123,0.10298714040117159,0.5853352791442453,0.2195541777396857,0.1703934985672792
-2,1000,25,0,1,0.3496388217645455,0.10332841319343072,0.7203481268285056,0.21606690256155364,0.21343276492043733
-2,1000,25,0,1,0.31189691967546523,0.10738919329271791,0.6272713971646667,0.19783362883632646,0.14835343462442652
-2,1000,25,0,1,0.3530141704867362,0.10642217709724414,0.635780872453401,0.21749023297217063,0.201559183156362
-2,1000,25,0,1,0.16036906967092435,0.1098018828773477,0.4296113350144889,0.21658924857123785,0.17298435586457273
-2,1000,25,0,1,0.30896056840307373,0.11127492925741798,0.5078896260922946,0.22565132721778489,0.16892199234055905
-2,1000,25,0,1,0.3340136446872071,0.10312848747837015,0.44212703871566034,0.2252768155742007,0.17489226584787745
-2,1000,25,0,1,0.3929745066269502,0.11550249803292435,0.6353976407586693,0.2064027176008201,0.18349217595274042
-2,1000,25,0,1,0.49018763677721316,0.10892569147056137,0.7402486653038316,0.2000049585821539,0.1568036209273294
-2,1000,25,0,1,0.38509863240475234,0.10923973197270462,0.7100746425876622,0.20460669649269647,0.17546927713357216
-2,1000,25,0,1,0.34620555858448415,0.10508773114999213,0.39304176188274675,0.23274329198637186,0.2026222428318825
-2,1000,25,0,1,0.36069735937500014,0.09815127132607171,0.47543994718740484,0.2037001763437855,0.14146302725696863
-2,1000,25,0,1,0.36560442910019825,0.10364447370342415,0.6212437567079887,0.21178159191292048,0.17989325778648452
-2,1000,25,0,1,0.46129665038796286,0.12121976845965571,0.7092876919872176,0.20897938766579055,0.17680914521776994
-2,1000,25,0,1,0.4263869528868157,0.10410537707753478,0.7629335315182731,0.21488685337590538,0.1591455708973295
-2,1000,25,0,1,0.5118045180811831,0.10629724240626441,0.7841641343746816,0.20842096639933058,0.14142462482118387
-2,1000,25,0,1,0.42633829945942564,0.1171379296392139,0.6675131957299199,0.2190138535994446,0.2215386941930459
